web-scraper-order,web-scraper-start-url,item
"1567142440-1893","https://study.baidu.com/tiku","[题目]
2016年7月1日，庆祝中国共产党成立       周年大会上午在北京人民大会堂隆重举行。习近平强调，要永远保持建党时中国共产党人的奋斗精神，永远保持对人民的赤子之心。面向未来，面对挑战，全党同志一定要            ， 继续前进。（    ）A95    不能忘记走过的路B90    不能忘记走过的路C95    不忘初心D90    不忘初心题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1920","https://study.baidu.com/tiku","[题目]
2017年12月13日是南京大屠杀80周年国家公祭日。2014年2月，十二届全国人大常委会第七次会议通过决定，将12月13日设立为“南京大屠杀死难者国家公祭日”，设立国家公祭日的主要意义是（  ）
①凝聚力量，从政府层面悼念南京大屠杀死难者
②勿忘国耻，从立法层面警醒不忘侵华战争之耻
③牢记历史，从国家层面谨记与日本的国恨家仇
④放眼未来，表明中国人民维护和平的坚定立场A①②B①③C②④D③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
14年时事热点"
"1567142440-1873","https://study.baidu.com/tiku","[题目]
2016年10月19日凌晨，       飞船与        成功实施自动交会对接。（    ）A神州十一     天宫一号B神州十二     天宫二号C神州十一     天宫二号D神州十二     天宫一号题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1897","https://study.baidu.com/tiku","[题目]
2017年11月24日，中国申报的（  ）顺利通过联合国教科文组织世界记忆工程国际咨询委员会的评审，成功入选《世界记忆名录》。A南京大屠杀档案B“慰安妇”的声音项目C甲骨文D苏州丝绸样本档案题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
文化继承与发展的关系,17年时事热点"
"1567142440-1868","https://study.baidu.com/tiku","[题目]
2016年5月，中共中央、国务院正式印发《国家创新驱动发展战略纲要》。《纲要》提出，我国到2020年进入（    ）A创新型国家行列B创新型国家前列C世界科技创新大国D世界科技创新强国题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1881","https://study.baidu.com/tiku","[题目]
2017年7月经世界遗产委员会21个成员国代表的审议和表决          成为世界文化遗产。至此，我国已拥有52处世界遗产。（    ）A青海可可西里B福建鼓浪屿C中国杭州D湖南张家界题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1887","https://study.baidu.com/tiku","[题目]
2016年11月3日，我国最大推力新一代运载火箭发射成功，标志着我国运载火箭推力进入国际先进行列，该火箭是（  ）A蛟龙一号B天宫二号C长征五号D神舟十一号题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1918","https://study.baidu.com/tiku","[题目]
纪念红军长征胜利        周年大会于2016年10月21日上午在北京人民大会堂隆重举行。习近平在会上发表重要讲话强调，“艰难困苦，玉汝于成”，历史是不断向前的，要达到理想的彼岸，就要沿着我们确定的道路不断前进。（  ）A70B75C80D85题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1898","https://study.baidu.com/tiku","[题目]
在2017年1月9日举行的2016年度国家科学技术奖励大会上，获得2016年国家最高科学技术奖的是中国科学院物理研究所   院士和中国中医科学院______研究员。（    ）A谭家麟   郑哲敏B王永志   张存浩C吴征镒   屠守锷D赵忠贤   屠呦呦题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1899","https://study.baidu.com/tiku","[题目]
2016年9月4日至5日，二十国集团领导人峰会（G20峰会）在中国杭州召开。此次峰会的主题是：（  ）A共同行动以实现包容和稳健增长B构建创新、活力、联动、包容的世界经济C促经济增长与促就业、全球经济恢复力等D世界经济增长和金融稳定、就业和投资等题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1869","https://study.baidu.com/tiku","[题目]
2015年10月26日至29日中国共产党第十八届中央委员会第五次全体会议在北京召开。会议审议通过了《中共中央关于制定国民经济和社会发展第              规划的建议》。全会提出了全面建成小康社会新的目标要求，到2020年国内生产总值和城乡居民人均收入比2010年              。（  ）A十三个五年   翻两番B十二个五年  翻一番C十三个五年   翻一番D十二个五年  翻两番题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
15年时事热点"
"1567142440-1915","https://study.baidu.com/tiku","[题目]
（2016·江苏）十二届全国人大常委会会第十五次会议表决通过了相关法律,将每年4 月15 日定为（    ）A中国烈士纪念日B国家宪法日C全民国家安全教育日D国家公祭日题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
15年时事热点"
"1567142440-1886","https://study.baidu.com/tiku","[题目]
2017年8月1日，是我国建军          周年。（    ）A六十B七十C八十D九十题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1874","https://study.baidu.com/tiku","[题目]
（2015•江苏卷）中国人民抗日战争的胜利，谱写了中华民族不屈不挠抵抗外来侵略的壮丽史诗，彻底洗刷了近代以后中国屡遭外来侵略的民族耻辱，极大地增强了中华民族的自信心和自豪感。今年是中国人民抗日战争胜利A60周年B65周年C 70周年D75周年题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
15年时事热点"
"1567142440-1889","https://study.baidu.com/tiku","[题目]
12月9日，伊拉克总理阿巴迪宣布，政府军收复极端组织________控制所有领土，政府军取得决定性胜利。（    ）A“塔利班”B“东伊运”C“伊斯兰国”D胡塞武装题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1917","https://study.baidu.com/tiku","[题目]
2017年11月24日，中国申报的________顺利通过联合国教科文组织世界记忆工程国际咨询委员会的评审，成功入选《世界记忆名录》。（    ）A南京大屠杀档案B“慰安妇”的声音项目C甲骨文D苏州丝绸样本档案题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
文化继承与发展的关系,17年时事热点"
"1567142440-1905","https://study.baidu.com/tiku","[题目]
十九大报告指出，中国特色社会主义进入新时代，我国社会主要矛盾已经转化为人民日益增长________________的之间的矛盾（    ）A美好生活和落后社会生产B幸福生活和生态环境保护C物质文化生活需要和落后生产率D美好生活需要和不平衡不充分发展题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
18年时事热点"
"1567142440-1879","https://study.baidu.com/tiku","[题目]
（2018·江苏）三代人半个多世纪的艰苦奋斗，创造了荒原变林海的人间奇迹，为此获得2017年联合国环保最高荣誉“地球卫士奖”的是（    ）A可可西里志愿者B毛乌素沙漠治理者C塞罕坝林场建设者D三北防护林建设者题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1880","https://study.baidu.com/tiku","[题目]
党的十一届六中全会指出：我国社会的主要矛盾是人民日益增长的物质文化需要同落后的社会生产之间的矛盾。党的十九大报告把我国社会主要矛盾的表述修改为：“人民日益增长的美好生活的需要和不平衡不充分的发展之间的矛盾”，这意味着（  ）
①“落后的社会生产”的提法不能真实反映我国发展的现状
②“美好生活的需要”的提法能更好反映人民的愿望和要求
③我国社会主义初级阶段的基本国情已经发生重大改变
④发展生产力已经不是我国现阶段的根本任务A①②B①③C②④D③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
18年时事热点"
"1567142440-1901","https://study.baidu.com/tiku","[题目]
为全面反映日本侵华罪行，2017年春季，教育部在全国中小学生地方课程教材中，全面落实“_________年抗战”概念。（    ）A八B十C十二D十四题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1866","https://study.baidu.com/tiku","[题目]
（2015•江苏卷）2014年6月，在第三十八届世界遗产大会上，21项文化遗产获准列入世界遗产名录，其中有中国与哈萨克斯、吉尔吉斯斯坦联合申报的“丝绸之路”和中国的（  ）A苏州园林B南京明孝陵C南京明孝陵D大运河题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
14年时事热点"
"1567142440-1877","https://study.baidu.com/tiku","[题目]
2017年7月1日，为香港特别行政区第五任行政长官          宣誓就职。（    ）A林郑月娥B曾荫权C董建华D梁振英题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1896","https://study.baidu.com/tiku","[题目]
2016年7月17日，在土耳其伊斯坦布尔举行的联合国教科文组织世界遗产委员会第40届会议上，我国被正式列入《世界遗产名录》、荣膺“世界自然遗产地”称号的是（    ）A神农架B武陵源C九寨沟D三江并流题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1884","https://study.baidu.com/tiku","[题目]
在第三届联合国环境大会上，联合国环境规划署宣布，中国塞罕坝林场建设者荣获2017年联合国环保最高荣誉——“________”，以奖励他们将荒地变成了绿色的天堂。（    ）A全球500佳B地球奖C地球卫士奖D绿色环保奖题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1888","https://study.baidu.com/tiku","[题目]
习近平同志在党的十九大报告中号召全党同志要“不忘初心，牢记使命”。中国共产党人的初心和使命就是（  ）
①全面建成小康社会                   
②为中国人民谋幸福
③建设中国特色社会主义               
④为中华民族谋复兴A①②B①③C②③D②④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
中国共产党的性质、宗旨和指导思想,18年时事热点"
"1567142440-1925","https://study.baidu.com/tiku","[题目]
2015年12月，中央经济工作会议提出了2016年经济工作主要是抓好五大任务。这个五大任务分别是（  ）A去产能、降库存、强杠杆、去成本、补短板B去产能、去库存、去杠杆、降成本、补短板C降产能、降库存、去杠杆、去成本、补短板D降产能、去库存、强杠杆、降成本、补短板题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1865","https://study.baidu.com/tiku","[题目]
习近平总书记的新时代中国特色社会主义理论写进中国共产党新党章中，这表明①这理论将成为指导我们党和国家全部工作的强大思想武器（    ）
②这理论将成为我们实现全面小康社会奋斗目标的根本出发点
③马克思主义是发展的理论，它随着历史和实践的发展而发展
④这理论将激发全国人民创造新规律，消灭旧规律，推动社会变革的深入发展A①③B②④C①④D②③题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
马克思主义哲学的基本特征,18年时事热点,马克思主义中国化的理论成果"
"1567142440-1883","https://study.baidu.com/tiku","[题目]
（2015•江苏卷）2014年11月，亚太经合组织第22次领导人非正式会议在北京举行。此次峰会的主题是（  ）A共建面向未来的亚太伙伴关系B共建面向未来的亚太命运共同体C共建面向未来的亚太战略伙伴关系D共建面向未来的亚太经贸合作关系题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
14年时事热点"
"1567142440-1878","https://study.baidu.com/tiku","[题目]
（2016·江苏）2015年7月,国际奥委会第128次全会经过投票决定,获得2022年冬奥会举办权的是（    ）A伦敦B巴黎C东京D北京题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
15年时事热点"
"1567142440-1914","https://study.baidu.com/tiku","[题目]
中国共产党第十九次全国代表大会的主题是（  ），高举中国特色社会主义伟大旗帜，决胜全面建成小康社会，夺取新时代中国特色社会主义伟大胜利，为实现中华民族伟大复兴的中国梦不懈奋斗。A团结奋斗，砥砺前进B踏上新征程，开创新时代C继承传统，开拓创新D不忘初心，牢记使命题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1916","https://study.baidu.com/tiku","[题目]
（2017·江苏）2016 年 11 月 20 日，亚太经合组织第二十四次领导人非正式会议在秘鲁首都利马举行。本次会议的主题是（   ）A创新驱动，造福人类B打造包容性经济，建设更美好世界C高质量增长和人类发展D构建创新、活力、联动、包容的世界经济题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1867","https://study.baidu.com/tiku","[题目]
2017年是香港回归祖国_______周年。（    ）A30B25C20D40题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1926","https://study.baidu.com/tiku","[题目]
当前，我国农村土地三权分置改革正在推进，三权分置是指：归   的土地所有权，归原农户的承包权，以及归实际经营者的经营权。（    ）A农户个人B集体C政府D国家题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1912","https://study.baidu.com/tiku","[题目]
2017年将召开中共第十九次全国代表大会。中央要求，十九大代表的选举产生，要坚持党的领导与发扬民主有机统一，党代表实行差额选举，差额的比例应多于（    ）A5%B10%C15%D20%题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1910","https://study.baidu.com/tiku","[题目]
在第三届联合国环境大会上，联合国环境规划署宣布，中国塞罕坝林场建设者荣获2017年联合国环保最高荣誉——“（  ）”，以奖励他们将荒地变成了绿色的天堂。A全球500佳B地球奖C地球卫士奖D绿色环保奖题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1895","https://study.baidu.com/tiku","[题目]
2017年4月中共中央、国务院印发通知，决定设立_________。这是以习近平同志为核心的党中央作出的一项重大的历史性战略选择（    ）A河北雄安新区B继深圳经济特C上海浦东新区D福建自贸区题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1871","https://study.baidu.com/tiku","[题目]
2017年7月9日，       高铁的开通运营，为西北经济发展插上了腾飞的翅膀。（    ）A兰新高铁B西宝高铁C宝兰高铁D京沪高铁题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1875","https://study.baidu.com/tiku","[题目]
我校女子足球队在2017年甘肃省青少年校园足球联赛中获得       等奖，男子足球队在2017年天水市市长杯足球赛中获得        。（    ）A三，亚军B二，冠军C一，亚军D三，冠军题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1862","https://study.baidu.com/tiku","[题目]
国际奥委会最终确定________为2024年夏季奥运会举办地，________为2028年夏季奥运会举办地。（    ）A东京；洛杉矶B巴黎；洛杉矶C东京；波士顿D巴黎；波士顿题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1923","https://study.baidu.com/tiku","[题目]
2017年是内蒙古自治区成立        周年。（    ）A50B60C70D65题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1911","https://study.baidu.com/tiku","[题目]
（2016·江苏）2015年10月,国家主席习近平对某国进行了国事访问,这是我国国家元首10年来首次对其进行国事访问,开启了两国关系的“黄金时代”。该国是（    ）A法国B德国C英国D澳大利亚题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
15年时事热点"
"1567142440-1900","https://study.baidu.com/tiku","[题目]
2016年10月24日至27日，中国共产党第十八届中央委员会第六次全体会议在北京举行，本次会议聚焦于（  ）A全面从严治党B全面依法治国C全面深化改革D全面建成小康社会题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1885","https://study.baidu.com/tiku","[题目]
2016年8月5-21日，第31届夏季奥林匹克运动会在        举行，中国代表团位居奖牌榜第         ， 金牌榜_________。（    ）A里约热内卢   二    三B伦敦         二    三C北京         二    三D里约热内卢   三    二题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1876","https://study.baidu.com/tiku","[题目]
2016年10月15-16日，金砖国家领导人第八次会晤在印度果阿举行。习近平提出共同建设       、共同勾画发展愿景、共同应对全球挑战、共同维护       、共同深化伙伴关系的五点思路建议。（    ）A金砖共同体     世界和平B开放世界      公平正义C金砖共同体     公平正义D开放世界      世界和平题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1906","https://study.baidu.com/tiku","[题目]
中国共产党第十九次全国代表大会（简称党的十九大）于2017年10月18日至10月24日在北京召开。党的十九大，是在全面建成小康社会决胜阶段．中国特色社会主义发展关键时期召开的一次十分重要的大会。党的十九大将我国的主要矛盾改进为（    ）A人民日益增长的物质文化需要同落后的社会生产之间的矛盾B必须坚持解放和发展社会生产力C人民日益增长的美好生活需要和不平衡不充分的发展之间的矛盾D推动生产关系同生产力．上层建筑同经济基础相适应，推动经济社会持续健康发展题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1908","https://study.baidu.com/tiku","[题目]
2017年是中国人民解放军建军      周年，中国人民解放军在内蒙古______训练基地进行了阅兵活动。（    ）A80    朱日和B70鄂尔多斯C90  朱日和D60  呼和浩特题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1861","https://study.baidu.com/tiku","[题目]
十九大首次把“美丽”写入了社会主义现代化强国目标，把“坚持人与自然和谐共生”纳入新时代坚持和发展中国特色社会主义的基本方略，强调“建设生态文明是中华民族永续发展的千年大计”，将生态文明建设提升到新的高度。
请你写出两条宣传标语，表明保护生态环境与发展经济并不矛盾。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
17年时事热点"
"1567142440-1902","https://study.baidu.com/tiku","[题目]
（2016·江苏）联合国教科文组织世界记忆工程国际咨询委员会第12次会议经过评审,决定为《世界记忆名录》新增47个项目,其中中国入选的是（    ）A南京大屠杀档案B东巴古籍文献C清代科举大金榜D元代西藏官方档案题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
15年时事热点"
"1567142440-1864","https://study.baidu.com/tiku","[题目]
2016年11月18日13时59分，神舟十一号飞船返回舱在内蒙古中部预定区域成功着陆，执行飞行任务的航天员        、       身体状态良好，天宫二号与神舟十一号载人飞行任务取得圆满成功。（  ）A景海鹏  陈冬B翟志刚  费俊龙C聂海胜  景海鹏D翟志刚  陈冬题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
16年时事热点"
"1567142440-1882","https://study.baidu.com/tiku","[题目]
2016年底，联合国教科文组织保护非物质文化遗产政府间委员会第11届常委会召开。在这次会议上，中国被批准列入人类非物质文化遗产代表作名录的是（  ）A中国篆刻B中国针灸C中国珠算D二十四节气题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
16年时事热点"
