web-scraper-order,web-scraper-start-url,item
"1566201591-908","https://study.baidu.com/tiku","[题目]
关于思维创新的酝酿阶段，下列说法正确的有（     ）  ①这一阶段关键是发现问题、分析问题，形成有创新价值的课题 
②这一阶段是思维创新的突变阶段
③这一阶段最需要有锲而不舍、持之以恒的意志 
④这一阶段要进行多方面的试验，以寻求解决问题的途径A①②B①③C②③D③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
结合实践，善于创新"
"1566201591-737","https://study.baidu.com/tiku","[题目]
一、要么换张平上场，要么换李明上场。二、甲、乙、丙至少有一人参加了学校的运动会。

请写出上述判断的逻辑形式，指出这两个判断有什么区别。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-681","https://study.baidu.com/tiku","[题目]
在非洲和亚洲部分地区，疟疾是仅次于艾滋病的“第二号杀手”，屠呦呦率领团队与中国其他机构合作，成功创制了青蒿素，开创了疟疾治疗新方法，全球数亿人因这种“中国神药”而受益。
在20世纪60年代末，常用治疗疟疾的药物已经失效。1969年，屠呦呦以中医研究院科研组长的身份接受了中草药抗疟研究的艰巨任务。此前，国内其他科研人员已经筛选了4万多种抗疟疾的化合物和中草药，没有令人满意的结果。她首先从整理历代医籍开始，四处走访老中医，整理了一个640多种包括青蒿在内的草药《抗疟单验访集》。并且在此基础上，进行实验研究，均无好的效果。随后她查阅中医药典籍《肘后备急方》，从“青蒿一握，水一升渍，绞取汁服，可治久疟”等文字记载中获得灵感，在尝试用水、乙醇等方法提取失败后，最终采用沸点较低的乙醚提取青蒿，先驱性地发现了具有100%抗疟作用的青蒿素。后来，他们通过元素分析、光谱测定等西医常用的技术手段，明确了青蒿素是一种全新的抗疟药，打破了过去认为“抗疟药必须含氮杂环”的断言。并将该物质命名为青蒿素。1973年经临床研究，证实具有满意疗效，抗疟新药—青蒿素由此诞生!1992年，针对青蒿素成本高、对疟疾难以根治等缺点，她又发明出双氢青蒿素这一抗疟疗效为前者10倍的“升级版”。它每年在全世界，尤其是发展中国家，拯救了成千上万人的生命。
2011年9月，屠呦呦获得有“诺贝尔奖风向标”之誉的拉斯克奖。2015年10月5日，屠哟哟获得诺贝尔医学奖，中医药宝库再次举世瞩目。1.结合材料，运用文化创新的知识，说明屠呦呦是如何在抗疟药物研究中取得重大新成果。1.有人认为，屠呦呦的成功是她个人奋斗的结果。请你结合材料用人生价值的知识评析该观点。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
结合实践，善于创新,价值观的导向作用,个人价值与社会价值的统一,坚持文化创新的正确方向"
"1566201591-801","https://study.baidu.com/tiku","[题目]
下列语句的划分，正确的是(    )A战争分为常规战争和世界大战B一年可以分为春、夏、秋、冬四季C这个班的学生，除了七名女学生外，其余都是男生D从市场范围看，市场分为国际市场、国内市场和资本主义市场题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-860","https://study.baidu.com/tiku","[题目]
正确表示 “中国”、“亚洲国家”、“发展中国家”三个概念外延间关系的图形是     （     ）ABCD题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-729","https://study.baidu.com/tiku","[题目]
想一想：“德之不修，学之不讲，闻义不能徙，不善不能改，是吾忧也。”这种推理结构是联言推理的分解式还是合成式？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-876","https://study.baidu.com/tiku","[题目]
“一旦吸烟，就会患肺癌。”对此认识正确的是(　　)A这个判断正确地断定了认识对象的关系B“吸烟”和“患肺癌”有必然的条件关系C这个判断中概念搭配不当D这个概念对认识对象之间的关系断定不准确题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-873","https://study.baidu.com/tiku","[题目]
事物不同，性质有别，但功能可以相同或相似，这时我们可以采用的类比方法有(　　)A性质类比法B功能类比法C结果类比法D发生、发展条件类比法题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-751","https://study.baidu.com/tiku","[题目]
试指出下列逻辑判断是否含有逻辑错误。一、甲队胜乙队，乙队胜丙队，则甲队胜丙队。二、甲地距乙地很近，但乙地距甲地很远。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
树立科学思维的观念"
"1566201591-810","https://study.baidu.com/tiku","[题目]
法国数学家亨利·庞加莱于1904年提出了这样一个猜想(如下图所示)：在一个封闭的三维空间内，假如每条封闭的曲线都能收缩成一点，这个空间一定是一个圆球。这就是著名的“庞加莱猜想”。100多年后，这个猜想终于被证明，这体现的道理是           (　　)  
①合理想象有助于培养思维创新　②想象是一种令人惊奇的思维能力　③合理想象有助于更好地认识世界  ④大胆的想象一定能成为现实A②③④B①③④C①②③D①②④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
树立科学思维的观念"
