web-scraper-order,web-scraper-start-url,item
"1566468729-1477","https://study.baidu.com/tiku","[题目]
近年来，从政务公开到党务公开，中国社会在满足公民的知情权方面迈出了坚实的一步。同时“立法听证会”“价格听证会”也成为老百姓参与民主决策的重要实践形式，如果让你用一句话概括我国社会的这一变化，你会选择（    ）A中国共产党的领导核心地位日益巩固B社会主义民主政治不断完善C我国的法律制度不断完善D公民的政治权利不断扩大题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：材料并不是强调中国共产党的领导核心地位日益巩固，A项不选；材料表明社会主义民主政治不断完善，B项正确；法律制度不断完善材料没有体现，C项不选；公民的政治权利不断扩大说法错误，D项不选。据此可知答案为：B。知识点：
[知识点：]
中国共产党的性质、宗旨和指导思想,我国公民享有的政治权利,新世纪新阶段中国共产党的旗帜,不断完善中国共产党的领导方式和执政方式"
"1566468729-1169","https://study.baidu.com/tiku","[题目]
电影《战狼2》票房总收入突破50亿元，给已经沉迷已久的国产电影市场带来一丝曙光。《战狼2》的成功得益于：故事彰显爱国主义情怀，充满正能量，暗合当前时代背景和观众情感需求，实观了社会效益与经济效益的双丰收。
    习近平总书记在文艺工作座谈会上强调，在文艺创作方面，存在着有数量缺质量、有“高原”缺“高峰”的现象，电影业显然并不例外。当前，电影作品要实现从数量到质量的跨越，从“高原”到“高峰”的迈进，就需要深化电影产业供给侧改革。在尊重市场规律和艺术规律的前提下，提高原创能力，发扬工匠精神，在与国际领先的艺术经验接轨的同时，消除自主创新乏力的尴尬，中国电影市场才能迎来真正的“拐点”。
结合材料，从文化发展和建设的角度，分析国产电影怎样才能实现“从数量到质量、从高原到高峰”的迈进？题型: 简答题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：①立足社会实践，提高影视创新能力，发挥人民群众的主体作用；②继承传统、推陈出新：面向世界、博采众长；③尊重文艺创作规律，深化文化体制机制改革（供给侧改革），促进影视产业发展和繁荣；④影视创作要自觉践行社会主义核心价值观，把社会效益放在首位，将经济效益与社会效益统一起来。解析：本题要求考生结合材料，从文化发展和建设的角度，分析国产电影怎样才能实现“从数量到质量、从高原到高峰”的迈进，措施试题。学生作答本题时要认真阅读材料，从材料中获取有效信息，并运用相关的知识进行论述。可以从立足社会实践，继承传统、推陈出新，面向世界、博采众长，深化文化体制机制改革，自觉践行社会主义核心价值观等角度思考，并结合材料进行分析，实现理论与材料的有机结合。
据此可知答案为：①立足社会实践，提高影视创新能力，发挥人民群众的主体作用；②继承传统、推陈出新：面向世界、博采众长；③尊重文艺创作规律，深化文化体制机制改革（供给侧改革），促进影视产业发展和繁荣；④影视创作要自觉践行社会主义核心价值观，把社会效益放在首位，将经济效益与社会效益统一起来。
知识点：
[知识点：]
社会主义是中国人民的历史性选择,创新与继承的关系,坚持社会主义核心价值体系,凝魂聚气、强基固本的基础工程,社会主义核心价值观的基本内容,文化创新的源泉和动力"
"1566468729-1312","https://study.baidu.com/tiku","[题目]
2016年9月4日晚， G20杭州峰会文艺晚会《最亿是杭州》在西子湖畔震撼上演。古典诗词的巧妙融入，中外名曲《春江花月夜》与《月光》合奏，《高山流水》共《天鹅湖》起舞……在交响乐的伴奏下，灯光、音乐、舞蹈、实景相互交织在一起，亭台楼阁、桥梁、荷塘等鲜明的中国元素，笫一次在室外水上表演，结合新的全息投影技术，诠释“西湖元素、杭州特色、江南韵味、中国气派和世界大同”晚会主题。美轮美奂、诗情画意的场景再次令世界震撼，就连德国总理默克尔都拿着手机拍照留念。结合材料，运用“文化生活”有关的知识，分析“最忆是杭州”晚会的成功举办对文艺工作者进行创作的启示？题型: 简答题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：①继承和发扬优秀传统民族文化，继承传统，推陈出新，体现时代精神，做到民族性和时代性的统一；②重视中西文化的交流、借鉴和融合，面向世界，博采众长，赋予中国文化更丰富的特色与内涵；③坚持正确方向，把握好当代文化与传统文化、民族文化与外来文化的关系。④运用现代科学技术，重视文化内容、形式、表演方式的创新；⑤树立高度的文化自觉和文化自信，勇于担当，充分展现中华文化的魅力。解析：本题以G20杭州峰会文艺晚会《最亿是杭州》为话题设置相关情境，从《文化生活》角度设置相关问题，考查文化创新、文化自觉和自信等知识点，着重考查学生调动和运用知识解决问题的能力。本题考查“文化生活”有关的知识，设问指向“最忆是杭州”晚会的成功举办对文艺工作者进行创作的启示，属于启示类试题，要依据材料明确或猜测设问知识指向，把握知识指向可以通过材料中关键词，或者材料中所涉及的主体进行定位。解答时把握关键信息，调动运用继承传统，推陈出新、面向世界，博采众长、坚持正确方向，把握好当代文化与传统文化、民族文化与外来文化的关系、现代科学技术、高度的文化自觉和文化自信等知识进行分析。知识点：
[知识点：]
创新与继承的关系,社会主义是中国人民的历史性选择,中华民族复兴的必然选择,开创中国特色社会主义的新篇章,结合实践，善于创新,创新与借鉴、融合的关系,坚持文化创新的正确方向,推动社会主义文化繁荣兴盛"
"1566468729-1452","https://study.baidu.com/tiku","[题目]
《中华人民共和国国歌法》于2017年10月1日起施行。通过国家立法对国歌的奏唱场合、奏唱礼仪和宣传教育等进行规范的文化价值在于（    ）①维护国歌尊严，在潜移默化中进行爱国主义教育②弘扬民族精神，充分发挥“主心骨”的指导作用③提升国家观念，培育和践行社会主义核心价值观④建设精神文明，从根本上提升国家的文化软实力A①③B①②C②④D③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：本题考查弘扬民族精神、加强思想道德建设。通过国家立法对国歌的奏唱场合、奏唱礼仪和宣传教育等进行规范，有利于维护国歌尊严，在潜移默化中进行爱国主义教育，有利于提升国家观念，培育和践行社会主义核心价值观，①③正确且符合题意；“主心骨”是中国特色社会主义理论体系，在材料中未涉及，应排除②；从根本上提升国家的文化软实力不是文化价值，应排除④。据此可知答案为：A。知识点：
[知识点：]
丰富精神世界，促进全面发展,中华民族精神的核心,社会主义是中国人民的历史性选择,坚持社会主义核心价值体系,凝魂聚气、强基固本的基础工程,社会主义核心价值观的基本内容"
"1566468729-1624","https://study.baidu.com/tiku","[题目]
但丁说：“道德常常能填补智慧的缺陷。”这说明（    ）A良好的科学文化修养，能够促进思想道德修养B思想道德修养的过程是一个长期的过程C加强思想道德修养，能够促进科学文化修养D人们必须正视生活中的思想道德冲突题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：本题考查思想道德修养与科学文化修养的关系。“道德常常能填补智慧的缺陷。”这说明加强思想道德修养，能够促进科学文化修养，C正确且符合题意；但丁的话强调思想道德修养对科学文化修养的作用，而未涉及科学文化修养对思想道德修养的作用，应排除A；BD都不符合题意，均应排除；故本题答案选C。知识点：
[知识点：]
社会主义是中国人民的历史性选择,发展中国特色社会主义文化"
"1566468729-1525","https://study.baidu.com/tiku","[题目]
《中共中央关于制定国民经济和社会发展第十三个五年规划的建议》中提出，为实现“十三五”时期发展目标，破解发展难题，厚植发展优势，必须牢固树立并切实贯彻“创新、协调、绿色、开放、共享”的发展理念。在金融领域，中国人民银行贯彻绿色发展理念，致力于构建绿色金融体系战略，促进国内绿色金融发展。2016年，中国将绿色金融列入G20峰会议题，成立绿色金融研究小组，获得了积极反响和广泛支持。绿色金融研究小组，由中国人民银行和英格兰银行共同主持，联合国环境规划署担任秘书处。在中国和各方共同努力下，绿色金融研究小组向杭州峰会提交第一份《G20绿色金融综合报告》，就全球发展绿色金融问题达成重要共识，显示了G20的领导力和我国在绿色金融领域的国际影响力。结合材料，运用政治生活知识分析我国及国际社会是如何推进绿色发展的。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：①坚持党在中国特色社会主义事业中的领导地位，“十三五”规划，提出绿色发展新理念，总揽全局、协调各方的领导核心作用，推进我国绿色发展。②我国政府在组织社会主义经济建设中，贯彻绿色发展新理念，促进经济发展，提高人民生活水平。中国人民银行作为国家机关对银行业务进行监督、管理和指导，致力于构建绿色金融体系战略，促进国内绿色金融发展。③联合国作为协调各国活动的中心，联合国环境规划署担任研究小组秘书处，在促进世界绿色金融健康发展方面承担着重要职责。④在中国和各方共同努力下，绿色金融研究小组向G20杭州峰会提交第一份《G20绿色金融综合报告》，显示了我国在绿色金融领域发挥着建设性作用，话语权不断增强，为促进世界金融绿色发展作出努力。解析：本题考查了中国共产党、政府的职能的有关知识。本题要求考生结合材料，运用政治生活知识分析我国及国际社会是如何推进绿色发展的，属于体现类的解答题。材料中“《中共中央关于制定国民经济和社会发展第十三个五年规划的建议》”说明坚持党在中国特色社会主义事业中的领导地位；“中国人民银行贯彻绿色发展理念”说明我国政府贯彻绿色发展新理念；“联合国环境规划署担任秘书处”说明联合国在促进世界绿色金融健康发展方面承担着重要职责；“在中国和各方共同努力下”说明我国在绿色金融领域发挥着建设性作用。据此可知答案为：①坚持党在中国特色社会主义事业中的领导地位，“十三五”规划，提出绿色发展新理念，总揽全局、协调各方的领导核心作用，推进我国绿色发展。②我国政府在组织社会主义经济建设中，贯彻绿色发展新理念，促进经济发展，提高人民生活水平。中国人民银行作为国家机关对银行业务进行监督、管理和指导，致力于构建绿色金融体系战略，促进国内绿色金融发展。③联合国作为协调各国活动的中心，联合国环境规划署担任研究小组秘书处，在促进世界绿色金融健康发展方面承担着重要职责。④在中国和各方共同努力下，绿色金融研究小组向G20杭州峰会提交第一份《G20绿色金融综合报告》，显示了我国在绿色金融领域发挥着建设性作用，话语权不断增强，为促进世界金融绿色发展作出努力。知识点：
[知识点：]
联合国,不断完善中国共产党的领导方式和执政方式,我国政府的主要职能,新世纪新阶段中国共产党的旗帜,政府的责任：对人民负责"
"1566468729-1331","https://study.baidu.com/tiku","[题目]
党的纪律是党的生命线。党纪必须严于国法，其根本原因在于中国共产党的（    ）A执政地位B历史任务C群众性D先进性题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：中国共产党是中国工人阶级先锋队，中华民族与中国人民的先锋队。党纪必须严于国法的根本原因在于其先进性，这样才能更好代表人民的利益。据此可知答案为：D。知识点：
[知识点：]
中国共产党的性质、宗旨和指导思想,新世纪新阶段中国共产党的旗帜,不断完善中国共产党的领导方式和执政方式"
"1566468729-1175","https://study.baidu.com/tiku","[题目]
“君子之遇艰阻，必思自省于身，有失而致之乎？有所未善则改之，无歉于心则加勉，乃自修其德也”。《近思录》中的这一论述告诉我们（  ）
①必须通过不断学习来提高自身的道德修养
②不断反省、修正自己的思想与行为才能提高道德修养
③良好的思想道德素质只有在艰难险阻的环境中才能磨砺出来
④要在加强自身修养的过程中，追求更高的思想道德目标A. ①②B. ①③C. ②④D. ③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：“君子之遇险阻，必思自省于身，有失而致之乎？有所未善则改之，无歉于心则加勉，乃自修其德也”启示我们要不断反省、修正自己的思想与行为才能提高道德修养，要在加强自身修养的过程中追求更高的思想道德目标，故②④符合题意；
题干未强调要通过不断学习来提高自身的道德修养，故①不符合题意；
良好的思想道德素质未必一定要在艰难险阻的环境中磨砺出来，故③错误。
据此可知答案为：C。知识点：
[知识点：]
社会主义是中国人民的历史性选择,发展中国特色社会主义文化"
"1566468729-1153","https://study.baidu.com/tiku","[题目]
“看得见多远的过去，就能走得向多远的未来。”如果说现实是结果，历史就是条件。准确书写历史、正确认识历史，正是为了确立前行的方向、标定进步的坐标，更好地走向未来。从历史中汲取经验和教训，在历史中发现智慧和力量。下列符合坚持正确的历史观的有（  ）
①以史为鉴，在排除偶然联系之中把握历史事实的客观真相
②历史并非不能考证，但需要建立在正确的价值观基础之上
③让历史说话，在历史中发现规律涵养智识，才能听清历史的回声、更好地走向未来
④用史实发言，以史实为证，走出历史虚无主义的误区A. ①②B. ①③C. ②④D. ③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：社会生活在本质上是实践的，马克思主义的实践观点是打开社会历史奥秘的钥匙，①说法错误；
历史是客观的，是不以人的意志为转移的，与价值观正确与否无关，②说法错误；
③④正确且符合题意。
据此可知答案为：D知识点：
[知识点：]
发展的概念,新时代我国社会主要矛盾,社会发展的实现方式,社会主义从理想到现实的转变,社会主义社会的基本矛盾的特点"
"1566468729-1365","https://study.baidu.com/tiku","[题目]
《关于推行法律顾问制度和公职律师公司律师制度的意见》提出：2017年年底前，中央和国家机关各部委、县级以上地方各级党政机关普遍设立法律顾问、公职律师，乡镇党委和政府根据需要设立法律顾问、公职律师，国有企业深入推进法律顾问、公司律师制度，事业单位探索建立法律顾问制度．到2020年全面形成与经济社会发展和法律服务需求相适应的中国特色法律顾问、公职律师、公司律师制度体系。上述措施（    ）①有利于全面推进依法治国②有利于中国共产党坚持依法行政③能够确保领导干部依法决策、依法办事④有利于推进国家治理体系和治理能力现代化A①②B①④C②③D③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：本题主要考查的是依法治国的知识。选项②说法错误，因为依法行政的主体是政府，故排除。选项③说法错误，错在“确保”，夸大其作用，故排除。选项①④说法正确且符合题意，故本题答案选B。知识点：
[知识点：]
新世纪新阶段中国共产党的旗帜,不断完善中国共产党的领导方式和执政方式,提高政府依法行政的水平,牢牢掌握意识形态工作领导权"
"1566468729-1524","https://study.baidu.com/tiku","[题目]
阅读材料，回答问题。习近平指出：“心里装着群众，凡事想着群众，工作依靠群众，一切为了群众，切实解决好‘相信谁、依靠谁、为了谁’的根本政治问题，努力为人民掌好权、用好权。”结合材料，运用《政治生活》中有关政党的知识，谈谈党为什么要为人民掌好权、用好权。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：①这是由党的领导和执政地位决定的。中国人民经过长期实践选择了中国共产党，所以党要为人民掌好权、用好权。②这是党的性质和决定的。中国共产党是工人阶级的先锋队，同时是中国人民和中华民族的先锋队。③这是党的宗旨决定的。全心全意为人民服务的宗旨，决定了党要为人民掌好权、用好权。解析：本题考查中国共产党的知识。解读设问和材料，本题围绕的核心词汇都为“人民群众”，关于中国共产党原因类的题目，围绕人民群众的问题，可以从中国共产党的地位、性质、宗旨等方面进行分析，完整表述上述理论后，回扣设问，联系材料，进行分析。据此可知答案为：①这是由党的领导和执政地位决定的。中国人民经过长期实践选择了中国共产党，所以党要为人民掌好权、用好权。②这是党的性质和决定的。中国共产党是工人阶级的先锋队，同时是中国人民和中华民族的先锋队。③这是党的宗旨决定的。全心全意为人民服务的宗旨，决定了党要为人民掌好权、用好权。知识点：
[知识点：]
中国共产党的性质、宗旨和指导思想,新世纪新阶段中国共产党的旗帜,不断完善中国共产党的领导方式和执政方式,中国共产党领导和执政地位的确立"
"1566468729-1567","https://study.baidu.com/tiku","[题目]
我国已进入“大众旅游”时代，越来越多的人愿意踏上旅程，享受难得的放松。然而，随着大量中国游客涌入旅游市场，一些不文明行为也时有出现，这不但破坏了环境和中国游客的形象，也为旅游市场蒙上了一层阴影。为此，我们要（   ）①努力实施文化“走出去”，继承并弘扬中华文化②坚持立德树人，加强社会主义核心价值观教育③加强文化交流，熟悉并掌握不同民族的风俗习惯④加强思想道德建设，不断提高国民的思想道德修养A①②B①③C③④D②④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：①选项观点与题意不符，题中事例不文明行为并不是实施文化走出去，也并不是继承和弘扬中华文化，故排除。③选项观点与题意不符，题中事例强调不文明现象的出现说明公民思想道德修养有待提高，而不是要加强文化交流，熟悉并掌握不同民族的风俗习惯，故排除。②选项观点正确且符合题意，题中事例不文明行为表明要坚持立德树人，加强社会主义核心价值观教育，故入选。④选项观点正确且符合题意，不文明现象说明要加强思想道德建设，不断提高国民的思想道德修养，故入选。知识点：
[知识点：]
加强思想道德建设,社会主义是中国人民的历史性选择,坚持社会主义核心价值体系,凝魂聚气、强基固本的基础工程,社会主义核心价值观的基本内容"
"1566468729-1366","https://study.baidu.com/tiku","[题目]
针对多个地区发生重特大安全生产事故，造成极大的人员伤亡和财产损失的问题。习近平总书记强调：要结合“三严三实”专题教育活动，坚决落实安全生产责任制，切实做到党政同责、一岗双责、失职追责。对“党政同责”正确的理解是（    ）①在党的领导下，政府切实履行保护公民生命安全及合法权益的职能②党和政府都由人民代表大会产生，都对安全生产负有责任③党和政府都要负起确保安全生产、维护社会稳定的行政责任④确保安全生产、保障人民群众安居乐业是各级党委和政府必须承担的责任A①②B①④C②③D③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：本题主要考查的是加强党的建设的知识。选项②说法错误，因为政府有人大产生，但是中国共产党不是由政府产生的，故排除。选项③说法错误，中国共产党不履行政府职能，故排除。选项①④说法正确且符合题意，故本题答案选B。知识点：
[知识点：]
新世纪新阶段中国共产党的旗帜,不断完善中国共产党的领导方式和执政方式,我国政府的主要职能,政府的责任：对人民负责"
