web-scraper-order,web-scraper-start-url,item
"1567142328-864","https://study.baidu.com/tiku","[题目]
“鲶鱼效应”对加快我国当前经济建设的启示是①引入竞争机制是我国经济发展的根本动力 ②发挥市场的调节作用离不开健全的竞争机制 ③实施“走出去”和“引进来”战略有利于加快我国民族工业的发展 ④对外开放必须坚持平等互利的原则A①③B②④C②③D①④题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求,劳动就业与守法经营"
"1567142328-1260","https://study.baidu.com/tiku","[题目]
根据下述材料，运用《经济生活》知识回答问题。材料1   某村有30亩河滩地，因常发洪水被各承包农户撂荒。村委会协调将其转包给一养蟹人，农户获得每亩100元补偿款。养蟹人每年净收益8万元。合同到期后，农户见有利可图要求收回土地，但农户无养蟹技术，好处无从实现。经村委会调解，养蟹人每年每亩再补偿100元。养蟹人之所以让步续约，是因为若不承包，收益为零，现每年只是减少了收益3000元。一年后，农户获得更多的土地补偿并参与蟹场生产，收入增加。养蟹人与农户关系改善，经营成本下降，且蟹的消费量上升，养蟹人净收益反而增加了1000元。材料2    2003年、2007年我国收入分配状况材料3   我国政府2008年采取了一系列扩大内需、促进经济增长的措施，民生的分量越来越重。例如，在4万亿元政府投资计划中，2800亿元用于保障性住房建设，400亿元用于医疗卫生、文化教育事业发展，3700亿元用于农村民生工程和农村基础设施建设等等。（1）结合材料1说明效率与公平的关系。________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________（2）材料2反映了什么经济现象？________________________________________________________________________________________________________________________________________________________________________________（3）根据以上材料，从效率与公平关系的角度为扩大内需提出你的建议。_____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）①在社会主义市场经济条件下，效率与公平具有一致性。一方面，效率是公平的物质前提。养蟹人收益的增加，才有可能对农户每年每亩再补偿100元。另一方面，公平是提高经济效率的保证。农户获得了100元的再补偿，这不仅促进了财富的公平分配，而且随着农户收入增加，蟹的消费扩大也增加了养蟹人的收入，进一步提高了效率。②效率和公平分别强调不同的方面，二者又存在矛盾。这表现在养蟹人与农户在利益上需要相互协调。（2）①材料2中的各项经济指标都有增长，但城镇居民、农村居民收入增速都低于财政收入增速、CDP增速。②城乡居民收入差距较大，存在城乡差距进一步扩大的趋势。（3）扩大内需的措施包括：①逐步提高城乡居民收入在国民收入分配中的比重。②多渠道增加农民收入，逐步缩小城乡差距。③加快建立覆盖城乡居民的社会保障体系。④加快推进以改善民生为重点的社会建设。⑤实施积极的财政政策和适度从宽的货币政策。扩大就业的发展战略，促进以创业带动就业。⑥协调区域发展。解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求"
"1567142328-353","https://study.baidu.com/tiku","[题目]
下列关于家庭道德与职业道德关系的表述中正确的是            （  ）A二者调整的关系相同B职业道德是家庭道德的目的和归宿C二者发挥作用的领域相同D职业道德以家庭道德为前提和基础题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：知识点：
[知识点：]
公民的道德生活"
"1567142328-527","https://study.baidu.com/tiku","[题目]
阅读下列材料，结合所学知识回答问题。材料一：“十一五”期间广东省城乡居民人均收入情况比较表注：“十一五”期间，广东省历年的GDP增长率分别为：14.8%、14.9%、10.4%、9.7%、12.2%，年均增长率达为12.4%。 材料二：有专家指出，近年来由于生产成本提高和国际市场竞争压力加大等原因，广东省的外源型经济优势逐年下降，因此，努力扩大内需、提高居民消费率将成为“十二五”期间广东经济发展的重要基础。 材料三：为建设幸福广东、科学制定广东省“十二五”规划建议，2010年11月23日下午、24日上午，中共广东省委在广州先后召开广东省“十二五”规划建议征求意见座谈会，分别听取省各民主党派、工商联和无党派人士、省政协委员以及专家学者的意见和建议。座谈会上，各方面人士围绕未来五年广东省经济社会发展的核心问题提出了许多真知灼见。 （1）简述材料一中表格（含注）所反映的经济信息。____________________________________________________________________________________________________________________（2）结合材料一和材料二，运用《经济生活》的相关知识，说明广东省应从哪些方面提高居民的消费水平。____________________________________________________________________________________________________________________（3）结合材料三，运用党的相关知识，回答中共广东省委为什么要听取民主党派和群众的建议。____________________________________________________________________________________________________________________ 题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）材料一反映了“十一五”期间广东省城乡居民的人均收入均逐年增长，但城乡居民的收入差距仍比较大；全省经济总量实现持续较快增长，但居民收入增长速度则相对滞后。（2）①努力保持经济稳定增长，增加居民收入，提高消费水平；②努力完善社会保障体系，改善居民对未来收入的预期，提高当前的消费水平；③大力推进收入分配制度改革，形成合理有序的收入分配格局，提高社会总体消费水平；④统筹城乡发展，缩小城乡居民的收入差距，提高社会总体消费水平；⑤加强宏观调控，稳定物价，提高居民的购买力。（说明：若从“大力发展生产力”、“提高城乡居民收入在国民收入分配中的比重”、“提高农民收入”等角度回答，言之有理者亦可。） （3）①中国共产党是中国工人阶级的先锋队，同时是中国人民和中华民族的先锋队，其宗旨是全心全意为人民服务。在重大决策上听取民主党派和群众的意见，是由党的性质和宗旨所决定的。②中国共产党是中国特色社会主义事业的领导核心，广东省委召开座谈会听取建议是科学执政、民主执政的要求。③中国共产党坚持以人为本、执政为民，始终把实现好、维护好、发展好最广大人民的根本利益作为党一切工作的出发点和落脚点。广东省委听取建议有利于更好地维护人民的根本利益。④我国实行中国共产党领导的多党合作和政治协商制度，要求听取民主党派和社会各界的意见和建议。解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求,发展社会主义民主政治"
"1567142328-714","https://study.baidu.com/tiku","[题目]
2008年全国居民消费价格（CPI）同比上涨幅度比较大。下列措施能够起到抑制CPI过快上涨作用的是　　A扩大消费需求，使其与人们的收入水平相适应　　B通过提高银行存款利率手段，实施扩张型财政政策　　C降低生产成本，提高企业的经济效益　　D加强宏观调控，使社会总需求与总供给相适应题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求,劳动就业与守法经营"
"1567142328-907","https://study.baidu.com/tiku","[题目]
2012年，“毒胶囊”“染色馒头”“塑化剂”等食品安全事件，再次引发国人对食品安全的忧思。对此，国家可以采取的措施是①加强市场监管，健全社会信用体系②诚信经营，不出售有毒有害食品③规范市场秩序，完善市场规则④充分发挥国家宏观调控在市场调节中的基础作用A①③④B①②③C①④D①③题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求,劳动就业与守法经营"
"1567142328-1689","https://study.baidu.com/tiku","[题目]
材料一：“十一五”期间我国GDP增长情况（图一）材料二：“十一五”期间我国财政收入增长和中央公共财政支出情况（图二、图三）（1）描述材料一、材料二反应的经济信息，并揭示材料一和材料二之间的内在联系。___________________________________________________________________________________________（2）请你从经济生活角度，结合上述材料，分析说明我国加大公共财政向民生领域倾斜的重要意义。___________________________________________________________________________________________材料三：2011年3月5日，第十一届全国人民代表大会第四次会议在北京人民大会堂开幕，本届会议的热点之一是我国如何实现从“国富”到“民富”转变，让广大人民群众享受发展的成果，建设幸福中国。（3）运用政治生活的知识，谈谈作为全国人大代表或政协委员，在推动我国实现从“国富”到“民富”转变中应如何履职。（请分别从人大代表角度、政协委员角度阐述）___________________________________________________________________________________________题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）材料一中图一反映了“十一五”期间我国国内生产总值（GDP）不断增长；材料二中图二反映了“十一五”期间财政收入逐年增多；图三反映了“十一五”期间中央财政对民生领域的投入逐年增加。经济发展是财政收入的基础，而财政收入的不断增加，确保了中央财政对民生领域的投入逐年增加。（2）①加大财政向民生领域倾斜，坚持了以人为本的科学发展观，有利于满足人民日益增长的物质文化生活需要，有利于全面建设小康社会和实现共同富裕。②有利于加强农业的基础地位，有利于促进社会公平、改善人民生活，有利于缩小收入分配差距、促进教育公平、建立社会保障体系和基本医疗卫生制度，推动社会主义和谐社会建设。③有利于实现社会资源合理配置，有利于扩大内需，促进消费，提高人民的生活水平。（3）人大代表：①积极进行有关社会调研，广泛听取和反映群众有关实现“从‘国富’到‘民富’转变”的意见和建议，提高有关提案。②通过行使提案权、审议权，支持有关我国实现“从‘国富’到‘民富’转变”的决策、提案。③就有关我国实现“从‘国富’到‘民富’转变”的决策、措施对相关部门进行质询、监督。政协委员：①积极进行社会调研，广泛听取和反映群众的意见和建议。②积极提交有关我国实现“从‘国富’到‘民富’转变”的提案，建言献策，参政议政。③就有关我国实现“从‘国富’到‘民富’转变”的决策、措施对相关部门进行民主监督。解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求"
"1567142328-801","https://study.baidu.com/tiku","[题目]
随着经济的发展，家用轿车走入寻常百姓家庭，贷款购车成为不少家庭的选择。贷款购车必须接受销售方指定的三年指定保险公司的全额保险。这一做法A是正确的，有利于保障购车人的人身与财产安全B是错误的，违背了自愿订立保险合同的重要原则C是正确的，有利于规避车毁人亡的各种重大风险D是错误的，违背了车险须有专业公司经营的原则题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求,劳动就业与守法经营"
"1567142328-1324","https://study.baidu.com/tiku","[题目]
2014年2月19日发改委披露，2013年我国对反垄断案件实施经济制裁共31.25亿。其中，退给消费者6.32亿，没收违法所得9.07亿，罚款15.8亿。三星、茅台、五粮液、美赞臣、多美滋等多家企业都因涉嫌垄断而领到罚单。发改委的上述做法①起因是生产企业违背了市场竞争规则②表明市场经济具有盲目性的弊端③是国家运用宏观调控手段规范市场秩序的表现④启示我们要切实加快社会信用制度建设A①②B③④C①③D②④题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求,劳动就业与守法经营"
"1567142328-967","https://study.baidu.com/tiku","[题目]
辨析题（12分）食品安全事件的一再出现，使市场经济下的诚信问题再度成为人们关注的焦点。大众呼吁有关部门严格执法，期盼建立诚信的市场秩序。辩题：市场经济健康发展，需要建立和严格执行各种法律和制度。题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）市场经济是法制经济。公平、公正的市场秩序，是市场合理配置资源的前提。良好市场经济秩序的维护、市场经济的正常运行，必须有各种法律和制度。（5分）（2）诚实守信是现代市场经济正常运行必不可少的条件。诚信的缺失是市场经济的毒瘤，如果不加以及时有效的遏制，各种丑恶现象就会蔓延，这势必会造成公众对他人和社会的不信任感，破坏整个社会的信用体系，市场经济不可能健康有序发展。（5分）（3）形成以道德为支撑、法律为保障的社会信用制度，是规范市场秩序的治本之策。（2分）本题以食品安全事件为背景，考查学生获取和解读信息的能力以及调动和运用知识的能力，考查范围经济生活，考查知识点市场秩序，题目类型辨析类。辨析题观点一般既有合理之处，又有不合理之处，故没有观点的对与错，只能说是片面的，既肯定合理之处，又要进一步补充说明遗漏之处。首先，根据教材关于为什么以及如何建立规范的市场秩序的既有理论，对本题进行作答；其次，虽然在辩题中没有出现市场秩序，但根据背景材料实际可以得出本题就是在考查市场秩序的实现；最后，组织答案，先要强调一下市场秩序的必要性，肯定辩题观点中法律制度对市场秩序的重要性，最后根据教材既有理论，对实现良好市场秩序的其他方面进行补充说明即可。【考点定位】本题考查必修一经济生活-市场秩序解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求,劳动就业与守法经营"
"1567142328-1161","https://study.baidu.com/tiku","[题目]
（16分）2013年11月9日至12日，党的十八届三中全会在北京召开。材料一 2007年一2012年我国财政收入、城镇居民人均可支配收入、农村居民人均纯收入情况材料二  全会提出，实现发展成果更多更公平地惠及全体人民，必须加快社会事业改革，解决好人民最关心最直接最现实的利益问题，更好满足人民需求。形成合理有序的收入分配格局，建立更加公平可持续的社会保障制度。（1）图表反映了哪些经济信息?（4分）（2）请结合“收入分配与社会公平”的有关知识，谈谈如何实现发展成果更多更公平地惠及全体人民?（12分）题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）图表反映了2007-2012年间我国经济有了巨大发展，财政收入和城乡居民收入都有增长；城镇居民、农村居民收入增幅都低于财政收入增幅；城乡居民收入差距较大；我国分配应该提高居民收入的比重，应注重统筹城乡发展。（2））①贯彻落实科学发展观，大力发展生产力，促进国民经济又好又快发展，这是实现收入倍增的根本措施（2分） ②坚持和完善以按劳分配为主体、多种分配方式并存的分配制度，为收入倍增提供制度保障。（2分） ③保证居民收入在国民收入中占合理比重，劳动报酬在初次分配中占合理比重。（2分） ④再分配更加注重公平，完善社会保障制度，提高社会保障水平。（2分）⑤处理好公平与效率的关系（2分） ⑥国家制定合理的分配政策，在保证国家财政收入稳步增长、企业持续发展的同时，不忽视提高居民收入。（2分）试题分析：（1）图表描述题，考查学生阅读和获取有效信息的能力，描述和阐释事物的能力。图表描述题需要注意图表的标题，此图表为“2007年一2012年我国财政收入、城镇居民人均可支配收入、农村居民人均纯收入情况，描述时这三项要描述到位。其次我们要对数据进行横向或纵向的比较，关注数值变化特别的大项，并做详细具体描述。此题中我们要把财政收入、城镇居民人均收入、农村居民人均收入进行比较分析，即城镇居民、农村居民收入增幅都低于财政收入增幅；城乡居民收入差距较大。最后我们要透过材料中给定的信息指出其反映的实质问题，即居民收入增长赶不上财政收入的增长，城乡差距大。（2）本题知识范围明确，即“收入分配与社会公平”的知识，题型措施类。我们可以把设问转化为如何实现收入分配的公平。关于这个问题，我们可以从“根本途径”（大力发展生产力，提高经济发展总体水平）、坚持和完善分配制度、初次分配、再次分配、处理好公平与效率的关系、健全和完善社会保障水平、正确处理财政收入与居民收入的关系等不同的角度展开组织答案，要力求全面。解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求"
"1567142328-1062","https://study.baidu.com/tiku","[题目]
（16分）2013年11月9日至12日，党的十八届三中全会在北京召开。材料一 2007年一2012年我国财政收入、城镇居民人均可支配收入、农村居民人均纯收入情况材料二  全会提出，实现发展成果更多更公平地惠及全体人民，必须加快社会事业改革，解决好人民最关心最直接最现实的利益问题，更好满足人民需求。形成合理有序的收入分配格局，建立更加公平可持续的社会保障制度。（1）图表反映了哪些经济信息?（4分）（2）请结合“收入分配与社会公平”的有关知识，谈谈如何实现发展成果更多更公平地惠及全体人民?（12分）题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）图表反映了2007-2012年间我国经济有了巨大发展，财政收入和城乡居民收入都有增长；城镇居民、农村居民收入增幅都低于财政收入增幅；城乡居民收入差距较大；我国分配应该提高居民收入的比重，应注重统筹城乡发展。（2））①贯彻落实科学发展观，大力发展生产力，促进国民经济又好又快发展，这是实现收入倍增的根本措施（2分） ②坚持和完善以按劳分配为主体、多种分配方式并存的分配制度，为收入倍增提供制度保障。（2分） ③保证居民收入在国民收入中占合理比重，劳动报酬在初次分配中占合理比重。（2分） ④再分配更加注重公平，完善社会保障制度，提高社会保障水平。（2分）⑤处理好公平与效率的关系（2分） ⑥国家制定合理的分配政策，在保证国家财政收入稳步增长、企业持续发展的同时，不忽视提高居民收入。（2分）试题分析：（1）图表描述题，考查学生阅读和获取有效信息的能力，描述和阐释事物的能力。图表描述题需要注意图表的标题，此图表为“2007年一2012年我国财政收入、城镇居民人均可支配收入、农村居民人均纯收入情况，描述时这三项要描述到位。其次我们要对数据进行横向或纵向的比较，关注数值变化特别的大项，并做详细具体描述。此题中我们要把财政收入、城镇居民人均收入、农村居民人均收入进行比较分析，即城镇居民、农村居民收入增幅都低于财政收入增幅；城乡居民收入差距较大。最后我们要透过材料中给定的信息指出其反映的实质问题，即居民收入增长赶不上财政收入的增长，城乡差距大。（2）本题知识范围明确，即“收入分配与社会公平”的知识，题型措施类。我们可以把设问转化为如何实现收入分配的公平。关于这个问题，我们可以从“根本途径”（大力发展生产力，提高经济发展总体水平）、坚持和完善分配制度、初次分配、再次分配、处理好公平与效率的关系、健全和完善社会保障水平、正确处理财政收入与居民收入的关系等不同的角度展开组织答案，要力求全面。解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求"
"1567142328-1696","https://study.baidu.com/tiku","[题目]
阅读材料，回答问题。2004-2009年福建省城乡居民人均收入情况（单位：元）（1）上述材料反映了什么经济现象？________________________________________________________________________________________________________________________________________________________________________________________（2）运用《经济生活》的知识，说明国家应如何解决上述材料中反映的问题？________________________________________________________________________________________________________________________________________________________________________________________题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）材料一反映了2004-2009年福建省城乡居民人均收入均明显增长；但城乡居民收入存在较大差距。（2）①国家应贯彻落实科学发展观，统筹城乡发展。②发展农村生产力，采取措施增加农民收入。③加强宏观调控，加大对农村的财政投入。解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求"
"1567142328-857","https://study.baidu.com/tiku","[题目]
发展社会主义市场经济，需要正确处理好效率与公平的关系。正确处理好效率与公平的关系（）①是全面建设小康社会的基础②既要反对平均主义，又要反对收入差距悬殊③既要落实分配政策，又要提倡奉献精神④要在初次分配中注重效率，再分配中强调公平A①②B③④C②③D①④题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求,劳动就业与守法经营"
"1567142328-1063","https://study.baidu.com/tiku","[题目]
当前我国国内消费需求相对不足，扩大国内消费需求是当前我国经济政策的重要导向。材料：2008—2011年我国城乡居民人均可支配收入比较注：另据调查，多数居民认为收入会继续增加，但出于对将来教育、医疗支出等因素的考虑，居民消费的增长仍不容乐观。近年来，随着我国居民收入持续增长，居民消费不断增加，但消费需求相对不足的矛盾仍然突出。结合图表（含注）提供的信息，用“收入影响消费”的知识简要分析其原因。（9分）题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）居民收入是影响消费的基础和前提。如果其他条件不变，人们的可支配收入越多，消费量就越大；收入增长较快，消费增长也较快。（3分）（2）但是，居民消费水平不仅取决于当前的收入，而且受未来收入预期的影响。教育、医疗等的预期支出，抑制了居民在其他方面的消费，并使居民节制当前消费，也是造成居消费需求相对不足的重要原因。（3分）（3）人们收入差距的大小与社会总体消费水平的高低有密切的联系。近年来，城乡收入差距扩大，农村居民收入水平低，制约了社会总体消费水平的增长。（3分）试题分析：本题的问题由两部分组成，一是要知道图表所反映出来的信息，二是要用“收入影响消费”的知识简要分析其原因。首先要完成第一部分。从表中可以出，这是一个对2008—2011年我国城乡居民人均可支配收入比较的表，从表中的数字可以看出，城乡居民的收入都在增加，但是城乡收入差距不断拉大，从注中看出，虽然收入增加，但是出于对将来教育、医疗支出等因素的考虑，居民消费的增长仍不容乐观。分析完图表后找到可以总结出三个方面：一，收入增加，二、收入差距拉大，三、收入预期不乐观，从这三个方面，用“收入影响消费”的知识点对应分析即可。点评：解读图表材料要“三看“：一看图表标题。标题往往是解题的关键和突破口，有的甚至是答案的组成部分；二看图表内容。图表反映的各种现象都是通过数据的变化反映出来的，只能通过横向或纵向比较，综观数据的起点和终点，才能结合标题提示和注解来说明问题的态势、变化的程度或变化的趋势；三看图表的图例、注解。表注、图例与表格有必然联系，是图表材料的必要补充补充和延伸，如果忽视了表注、图例，就不能全面、辩证地分析问题。解析：无知识点：
[知识点：]
社会主义市场经济的伦理要求"
