web-scraper-order,web-scraper-start-url,item
"1566191445-98","https://study.baidu.com/tiku","[题目]
（2015•江苏卷）经济学常识
材料一 统治者要想更好地促进整个国家的发展,就应将其权力严格限制于立法职责,而让资本自我寻找最有利可图的渠道,让商品自我发现其公平价值,让努力和智慧得到它们应得的回报,让懒惰和愚蠢受到上天的惩罚,并且要做到维护社会的稳定、保护财产、减少 法律成本、严格控制国家部门的花费。政府的职责应仅限于此,而人民大众有把握把其他的事情做得尽善尽美。 ——托马斯·贝宾顿·麦考利
材料二 一些经济学家认为,由于经济生活中存在不确定因素,所以企业家仍有用武之地。 市场经济的各种弊端将因国家干预经济生活而逐渐消除,市场经济的优点将持续保存。
阅读材料,回答下列问题:1.材料一、材料二分别反映了什么观点?1.结合材料,谈谈你对政府和市场之间关系的认识。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
中国特色社会主义市场经济,社会主义市场经济的基本特征,社会主义经济理论"
"1566191445-346","https://study.baidu.com/tiku","[题目]
市场经济条件下，核心是处理好政府和市场的关系问题，在这一关系中，认为政府是社会经济活动的“守夜人”的是属于（    ）A亚当·斯密的观点B大卫·李嘉图的观点C凯恩斯的观点D新自由主义观点题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-571","https://study.baidu.com/tiku","[题目]
亚当·斯密在《国富论》中指出：每个人都力图利用好他的资本，并实现最大的价值。一般说来，他并不企图增进公共福利，也不知道实际上所增进的公共福利是多少。他所追求的仅仅是个人的利益。但是，对个人利益的追求会使他。将资本投于最有利于社会的用途。……他受一只看不见的手的指导，去尽力达到一个并非他本意想要达到的目的。   （1）上述材料反映了亚当·斯密关于市场作用的哪些基本观点？ _______________________________________________________________________________  （2）联系市场经济发展的实践，评析亚当·斯密关于市场作用的观点。 _______________________________________________________________________________题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）追求个人利益是人们从事经济活动的唯一动力；人们在追求自身利益的过程中，有一只看不见的手即自由竞争的市场机制在发挥作用；其结果经常会增进公共福利。    （2）市场经济发展的实践证明：市场机制对于有效配置社会资源具有积极作用，但也客观存在着自发性、盲目性、滞后性等问题，必须实行市场机制和国家宏观调控有机结合。斯密提出要充分发挥市场作用的观点是正确的，但他没有认识到市场机制作用的局限性，反对政府干预经济，这不利于市场经济的健康发展。 解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-414","https://study.baidu.com/tiku","[题目]
在财富形态问题上，斯密的主张与重商主义的不同之处是（）A前者认为财富只能来源于生产领域，后者则认为财富来自对外贸易的顺差B前者认为财富包括一国生产的所有商品，后者认为金银是财富的唯一形态C前者主张“富国裕民”，后者认为民穷国富D前者主张自由放任的经济发展模式，后者主张国家干预经济题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-613","https://study.baidu.com/tiku","[题目]
资本主义基本矛盾的两个具体表现分别是…（）①社会生产和社会需求之间的矛盾 ②个别企业内部生产的有组织性和整个社会生产的无政府状态的矛盾 ③资本主义生产无限扩大的趋势同劳动人民有支付能力的需求相对缩小的矛盾 ④生产社会化和资本主义私有制的矛盾A①②B②③C①④D①③题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：无知识点：
[知识点：]
马克思主义经济学的伟大贡献"
"1566191445-165","https://study.baidu.com/tiku","[题目]
汽车是现代社会的一个标志，它提高了我们的效率，改善了我们的生活。但是，它也带了诸多问题：尾气排放是造成空气污染的重要原因，汽车带的道路拥堵也成为了城市交通的最大问题。在国外成熟汽车市场中，汽车生产企业会以提供消费信贷的方式刺激消费需求；而通过借贷刺激社会总需求也是现代市场经济国家通用的经济调控手段之一。
运用《经济学常识》的相关知识回答，最早提出以赤字财政扩大有效需求的经济学家是谁。其理论依据是什么。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
西方国家现代市场经济的兴起与主要模式"
"1566191445-448","https://study.baidu.com/tiku","[题目]
在李嘉图看来，工资是由劳动力的价值决定的，而劳动力的价值决定于A劳动者维持自身与其家庭所需的生活必需品的价格B劳动者创造的新价值的多少C劳动力供应的多少D劳动者付出劳动的多少题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-465","https://study.baidu.com/tiku","[题目]
尊重和利用价值规律，就是要（　　）①利用价格杠杆，调节供求，使社会资源配置趋于合理，经济整体素质不断提高　②不断采用新技术，加强管理，降低成本　③坚持市场导向，调整产品结构，提高企业竞争力　④鼓励公平竞争，反对垄断行为、地方保护主义及各种不正当竞争A①②③④B①②③C①②④D②③④题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：无知识点：
[知识点：]
马克思主义经济学的伟大贡献"
"1566191445-124","https://study.baidu.com/tiku","[题目]
 实施西部大开发,西部是最大的受益者,在这个机遇面前,西部人要树立“国家政策引导,开发市场运作”的观点。西部大开发必须依靠国家行为,但要以最小的投入获得最大的产出,就必须遵循市场经济规律。1.“国家政策”和“市场运作”分别体现了经济生活的什么道理?1.社会主义市场经济的健康发展,为什么既需要充分发挥市场调节的作用,又需要加强国家的宏观调控?题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
中国特色社会主义市场经济,社会主义市场经济的基本特征"
"1566191445-610","https://study.baidu.com/tiku","[题目]
材料一：以各产业增加值占GDP比重计算材料二：1978年至2010年，我国GDP总量从3645亿元增长到397983亿元，年均增长9.87%。“十二五”规划确定我国年均经济增长率为7%。温家宝总理对此曾指出，“7%的发展速度也不算低了”，“真正实现有质量和效益的7%的增长速度，并非是一件容易的事情。”（1）运用经济生活知识，根据上述材料解释为什么实现“有质量和效益的7%的增长速度，并非是一件容易的事情。”________________________________________________________________________________________________________________________________________________________________________________________（2）“十一五”期间，我国城镇登记失业单一直徘徊在4.0—4.3％之间。在经济意义上，失业人口的存在是一种社会资源的浪费，运用劳动二重性的知识予以说明。________________________________________________________________________________________________________________________________________________________________________________________（3）实现有质量和效益的7％的经济增长是一个系统工程，用系统优化的方法说明怎样实现这一目标。________________________________________________________________________________________________________________________________________________________________________________________题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）①产业结构不合理，经济发展方式亟待转变；②科研投入不足，影响自主创新能力的提高；③环境压力较大，影响可持续发展；④经济总量的大幅度提高，制约增长速度。   （2）①任何生产商品的劳动都是具体劳动和抽象劳动的统一；②具体劳动创造使用价值，抽象劳动形成价值；③失业人口无法通过直接参与社会劳动，创造使用价值和价值。   （3）①系统优化的方法要求我们用综合的思维方式来认识事物；②要着眼于事物的整体性，立足整体，统筹考虑产业结构，环境等诸多要素；③要注意遵循系统内部结构的有序性，精心组织、合理安排，形成良好的经济运行秩序；④要注重系统内部结构的优化趋向，不断优化组合影响经济发展的各要素，以实现系统的更大功能。解析：无知识点：
[知识点：]
马克思主义经济学的伟大贡献"
"1566191445-196","https://study.baidu.com/tiku","[题目]
近两年，在全球经济疲软、复苏乏力的情况下，贸易保护主义和投资保护主义有抬头的现象，但是贸易保护主义损人不利己。如果让你完成一个反对贸易保护的研究性学习课题，你选择的更恰当的理论观点是（  ）A斯密的绝对成本学说B李嘉图的比较成本学说C马克思的商品货币理论D凯恩斯的边际效用理论题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-494","https://study.baidu.com/tiku","[题目]
马克思、恩格斯在《共产党宣言》中对圣西门、傅立叶、欧文等空想社会主义者的著作和有关主张给予了肯定，明确提出：“提倡社会和谐”是“关于未来社会的积极主张”。同时，马克思、恩格斯深刻地分析了空想社会主义者的历史局限性和理论缺陷，认为他们没有认识到资本主义社会的本质矛盾，也没有找到实现社会变革的正确途径，结果只能陷于空想。（1）怎样看待空想社会主义的贡献？（2）为什么说空想社会主义是空想的？题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）在当时的历史条件下，空想社会主义不但比较深刻地揭露了资本主义的某些矛盾和罪恶现象，而且提出了许多有价值的主张和设想，包含了科学社会主义的萌芽，是科学社会主义的直接思想来源。（2）①从客观历史条件看，空想社会主义是不成熟的资本主义生产状况和阶级状况的产物。19世纪初，资本主义生产方式还不成熟，资本主义的基本矛盾还没有充分暴露，无产阶级在政治上尚未成熟，这种生产状况和阶级状况决定了他们的社会主义必然是空想的。②从主观认识看，空想社会主义不懂得社会物质资料的生产方式在社会发展中的决定作用，不懂得资本主义必然灭亡、社会主义必然胜利的历史规律，不了解无产阶级的历史地位、历史使命和伟大力量，因而找不到改造资本主义社会的正确途径。19世纪三四十年代的空想社会主义者对资本主义社会作了淋漓尽致的批判，对未来社会提出了许多天才的设想。但空想社会主义是一种不具现实性的改造人类社会的社会主义思想。第（1）问要求指出空想社会主义的贡献。第（2）问则要求分析空想社会主义学说的根本缺陷。解析：无知识点：
[知识点：]
马克思主义经济学的伟大贡献"
"1566191445-314","https://study.baidu.com/tiku","[题目]
下列观点属于李嘉图自由贸易学说观点的是(　　)
①通过对外贸易从国外进口廉价的生活必需品，可以降低工资，提高利润率
②国家不应限制对外贸易的发展
③废除“谷物法”
④向国外出口具有绝对优势的产品A①②④B①②③C②③④D①③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
西方国家现代市场经济的兴起与主要模式"
"1566191445-507","https://study.baidu.com/tiku","[题目]
英国“谷物法”自1815年实施。该法案规定，当国内市场上的谷物价格低于1夸特80先令时，禁止外国谷物进口，以维持国内谷物的价格。李嘉图反对“谷物法”的实施，主张废除“谷物法”，发展自由贸易。这是因为（）A由于“谷物法”的存在，国外廉价的谷物进不来，致使国内市场谷物价格昂贵B谷物价格的昂贵，提高了雇佣工人的工资和地租，致使资产阶级获利减少C谷物价格的提高必然带来商品成本的上升，降低于英国产品在国际市场上的竞争力D李嘉图是产业资产阶级利益的代表者，“谷物法”的实施不利于资本主义经济的发展题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-248","https://study.baidu.com/tiku","[题目]
日本模式曾经创造了令欧美国家都震惊的经济发展速度，使日本快速发展并成为经济大国。但在1996、1997年两年，日本经济却出现负增长。影响日本经济的关键是个人消费的不足。日本政府积极干预市场，促使其经济发展，但在2002年又步入低迷。请问，日本经济低迷的根本原因是         (          )A生产的社会化和生产资料资本主义私人占有之间的尖锐矛盾B日本国内消费不旺C人们对未来预期不乐观D科技创新能力不强，产业结构不合理题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
西方国家现代市场经济的兴起与主要模式"
"1566191445-376","https://study.baidu.com/tiku","[题目]
司马迁在《史记.货殖列传》中指出：自有文字记载以来，人们追求自我利益的本性从未改变。正是由于这种追逐本性，百姓日常所需物品的价格高低，市场上的供给会随之增减。这一切就好像冥冥中有一个高明的指挥者在指挥他们这样做一样，因此，良好的政府对这种人类本性因势利导，有所规范，而不是与民争利。与此观点相似的经济学家及观点是（   ）A斯密的“看不见的手”理论    B李嘉图的比较成本说理论 C马克思的劳动价值理论      D凯恩斯的有效需求不足理论题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-377","https://study.baidu.com/tiku","[题目]
对以日本为代表的市场经济模式认识不正确的是(　　)A政府主导特征明显B这有利于经济的发展，提高本国产品的国际竞争力C易于形成商官勾结D有利于维护社会公平题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：知识点：
[知识点：]
西方国家现代市场经济的兴起与主要模式"
"1566191445-650","https://study.baidu.com/tiku","[题目]
材料一：著名经济学家弗里德曼在其著作《资本主义与自由》中说：“看不见的手推动社会进步的效力比看得见的手治理衰退的效力更太”。但新自由主义政策在拉美的实施，却使拉美陷入严重的困境；新自由主义的影响助长了金融自由化，是导致2008年从美国开始的国际金融危机的直接原因。材料二：为应对全球金融危机，各国政府纷纷出台刺激经济的政策，并采取积极的财政政策和金融监·管措施，以降低市场和债务风险。针对这些举措，有人提出“凯恩斯又将灿烂”，“新自由主义必将遇冷”。 (1)新自由主义在实践中屡遭重创，这说明了什么?(6分) (2)你对“凯恩斯又将灿烂”、“新自由主义必将遇冷”是怎样认识的?(6分)题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：(1)新自由主义反对政府对经济的过多干预，主张市场自由化、经济私有化。(3分)这些主张否认政府的作用，不仅有损于发展中国家经济建设与发展，而且对发达市场经济国家同样具有巨大伤害作用。(3分) (2)凯恩斯主义和新自由主义的政策主张都是为了缓和资本主义经济发展中出现的一些矛盾和问题，目的都在于维护资本主义经济制度，因此在资本主义世界都仍会有其市场。（3分)但无论是凯恩斯主义还是新鼬主霓都没有从根本上消除资本主义经济发展中的各种内在矛盾，因此它的作用都是有限的。(3分)略解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-565","https://study.baidu.com/tiku","[题目]
下列不属于“古典自由主义”观点的一项是A人具有利己的本性，在竞争中追求的是自我利益的最大化B个人行为的基本动机是追求生存与发展，所以人们才不遗余力地追求财富C个人经济理性以自我目的为核心，这从个人人生哲学来说是合理的，但对整个社会来说却未必合理D个人的追求利益的最大化中能使市场资源配置自然地达到最佳，每个人的经济行为都会最大限度地符合经济理性的要求题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-446","https://study.baidu.com/tiku","[题目]
马克思在研究政治经济学时所采取的科学方法是①唯物辩证法 ②从具体到抽象，再从抽象上升到具体 ③从抽象上升到具体，再从具体到抽象 ④从人联系到物，再从物上升到人A①②B①③C②④D③④题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-211","https://study.baidu.com/tiku","[题目]
收入分配理论是李嘉图经济学说的中心。李嘉图认为，能真实反映雇佣工人生活水平的应该是（    ）A名义工资B实际工资   C相对工资D绝对工资题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-601","https://study.baidu.com/tiku","[题目]
金融海啸横扫全球，多国经济受到重挫，失业率攀升。按照欧盟的统计，2012年德国失业率仅相当于欧盟平均失业率的一半，这与德国短时工作制密切相关。按照短时工作制，经营困难时，公司可实行短时工作制，不裁员，缩短工作时间。工时缩短后，工人工资损失的2/3可从政府获得补偿。企业为工人缴纳的社会保障费在前6个月为50%，以后为100%，由政府来支付。雇佣关系，从2009年开始的，上述补贴适用24个月；从2010年开始的，则适用18个月。短时工作制，可以避免公司陷入裁员和经济困难的窘境，却遭到了新自由主义者的批评。(1)新自由主义者为什么会批评德国短时工作制？(2)请结合德国短时工作制，评价德国市场经济模式。题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：(1)新自由主义一般都反对政府对经济的过多干预，主张政府作用最小化、市场自由化。所以，德国实行短时工作制干预经济，会遭到新自由主义者的批评。(2)德国市场经济模式，通过发挥市场的作用来提高效率，通过发挥政府的作用缓解各种社会矛盾。无处不在的社会保障，一方面有利于促进社会公平，另一方面却又削弱了人们的工作积极性，加重政府的财政负担，在一定程度上削弱了本国的竞争力。德国市场经济模式以生产资料资本主义私有制为基础，政府调节经济的目的是为了维护垄断资产阶级的整体利益和统治地位。第(1)问考查新自由主义的相关内容，新自由主义者对德国短时工作制的批评是建立在他们的政策主张基础上的，所以应首先回答新自由主义的相关政策主张，以此为依据说明他们对德国短时工作制进行批评的原因。第(2)问要求评价德国市场经济模式，首先要介绍它的态度，然后对它进行评价。解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-459","https://study.baidu.com/tiku","[题目]
（16分）材料一 亚当·斯密曾经说过,每一个人处在他当时的地位,显然对其经济利益能判断得比政治家或立法者好得多。如果政治家企图指导私人如何运用他们的资本,那不仅是自寻烦恼地去注意最不需要的问题,而且是僭取一种不能放心地委托给任何个人、也不能放心地委之于任何委员会或参议院的权力。把这种权力交给一个大言不惭的、荒唐的自认为有资格行使它的人,是再危险不过了。材料二 20 世纪70 年代末,撒切尔夫人上台以后,积极推行新自由主义政策,对英国经济社会进行了重大的结构调整和改革,使英国结束了长期的“ 滞胀冶局面。但是新自由主义思潮几经变化,如今已不复如日中天,甚至面临倒戈拷问。材料三 新自由主义80年代在拉美迅速流行，特别是右翼势力登上政治舞台后大力推行经济私有化、贸易自由化，、开放资本市场，减少政府干预等政策，造成对外资的依赖、严重弱化各国竞争力，社会矛盾加剧。，阅读材料，回答下列问题：（1）新自由主义经济学与以亚当·斯密为代表的古典经济学有哪些共同观点？（6分）（2）新自由主义为什么在实践中会面临各种“倒戈拷问”（4分）（3）新自由主义施行，特别是在拉美国家改革的失败给对我国经济建设有何启示（6分）题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：(1)坚持经济人、完全竞争市场等基本假设：反对政府对经济的过多干预，主张政府作用最小化、市场自由化，认为私有制最有效率，最符合人性的理想制度。(2)新自由主义助长了金融自由化，导致了2008年的国际金融危机；新自由主义政策的实施导致国与国财富分配不均；新自由主义政策的实施降低了社会福利水平，导致了社会矛盾激化。(3)坚持市场化改革的基本方向，把国家的干预和调空余发挥市场机制结合起来；坚持产权结构改革的基本方向，但发展多种所有制经济的同时，一定要坚持公有制的主体地位；立足中国实际，坚持市场经济规律与社会主义原则有机结合市场机制与国家宏观调控相结合。试题分析：（1）选修经济学常识中对亚当斯密的古典经济学有较为系统详细的阐述，他看到了市场能在瞬息万变的经济活动中及时、灵活地传递供求信息，引导资本的投向，从而强调市场的作用，这对摆脱封建势力的束缚，促进资本主义经济的发展，具有积极的作用。根据题意，撒切尔夫人的新自由主义经济学与亚当斯密的思想异曲同工，都主张坚持市场的主体地位，弱化政府作用。（2）新自由主义面临倒戈拷问，是市场调节的弊端显现出来，市场本身无法自己调节，矛盾激化所致，本题对新自由主义的特点有充分认识后，不难归结出原因。（3）本题是承接第二问而来，新自由主义的失败事实给我们的启示，很明显单纯依靠市场是不能够实现自身问题的调节的，需要结合国家宏观调控，对我国而言，要坚持市场经济与社会主义原则的结合和市场机制与国家宏观调控相结合。解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
"1566191445-455","https://study.baidu.com/tiku","[题目]
材料一：斯密和李嘉图适应时代要求，提出了财富论，为资本主义的发展提供了理论支撑，直至今天他们的财富论仍对世界各国制定经济政策有重要借鉴意义。（1）运用选修二知识填写下面表格：（8分）材料二：2010年10月15 - 18日，中国共产党十七届五中全会召开，会议强调党的领导是实现“十二五”时期经济社会发展目标的根本保证，必须加强党的建设，不断提高党领导经济社会发展能力和水平，实现中国经济社会由“国强”向“民富”的美丽转身。（2）运用我国社会主义经济制度的有关知识，说明怎样由“国强”向“民富”转变，实现中国经济社会的“美丽转身”？（6分）题型: |难度: |使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：（1）（8分）略解析：无知识点：
[知识点：]
古典经济学巨匠的理论遗产"
